ChangeID,timestamp,record_id,column_changed,old_value,new_value,feedback_source,notes,changed_by,RuleAction
55,2025-06-04T13:24:31.000673,NYC_GOID_000016,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_MainQARun_PostSchema,name_parse_review_needed
56,2025-06-04T13:24:31.000696,NYC_GOID_000017,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_MainQARun_PostSchema,name_parse_review_needed
57,2025-06-04T13:24:31.000719,NYC_GOID_000018,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_MainQARun_PostSchema,name_parse_review_needed
58,2025-06-04T13:24:31.000765,NYC_GOID_000019,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_MainQARun_PostSchema,name_parse_review_needed
59,2025-06-04T13:24:31.000861,NYC_GOID_000021,PrincipalOfficerFullName,,Jasmine Georges-Yilla,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_MainQARun_PostSchema,name_parse_success
60,2025-06-04T13:24:31.000938,NYC_GOID_000021,PrincipalOfficerGivenName,,Jasmine,System_NameParseRule,Parsed from: 'Jasmine Georges-Yilla',MyName_Phase6_MainQARun_PostSchema,name_parse_success
61,2025-06-04T13:24:31.000973,NYC_GOID_000021,PrincipalOfficerFamilyName,,Georges-Yilla,System_NameParseRule,Parsed from: 'Jasmine Georges-Yilla',MyName_Phase6_MainQARun_PostSchema,name_parse_success
62,2025-06-04T13:24:31.001037,NYC_GOID_000022,PrincipalOfficerFullName,,Sanford Rich,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_MainQARun_PostSchema,name_parse_success
63,2025-06-04T13:24:31.001094,NYC_GOID_000022,PrincipalOfficerGivenName,,Sanford,System_NameParseRule,Parsed from: 'Sanford Rich',MyName_Phase6_MainQARun_PostSchema,name_parse_success
64,2025-06-04T13:24:31.001124,NYC_GOID_000022,PrincipalOfficerFamilyName,,Rich,System_NameParseRule,Parsed from: 'Sanford Rich',MyName_Phase6_MainQARun_PostSchema,name_parse_success
65,2025-06-04T13:24:31.001184,NYC_GOID_000023,PrincipalOfficerFullName,,Simon Shamoun,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_MainQARun_PostSchema,name_parse_success
66,2025-06-04T13:24:31.001238,NYC_GOID_000023,PrincipalOfficerGivenName,,Simon,System_NameParseRule,Parsed from: 'Simon Shamoun',MyName_Phase6_MainQARun_PostSchema,name_parse_success
67,2025-06-04T13:24:31.001267,NYC_GOID_000023,PrincipalOfficerFamilyName,,Shamoun,System_NameParseRule,Parsed from: 'Simon Shamoun',MyName_Phase6_MainQARun_PostSchema,name_parse_success
68,2025-06-04T13:24:31.001301,NYC_GOID_000024,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_MainQARun_PostSchema,name_parse_review_needed
69,2025-06-04T13:24:31.001354,NYC_GOID_000025,PrincipalOfficerFullName,,Shampa Chanda,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_MainQARun_PostSchema,name_parse_success
70,2025-06-04T13:24:31.001406,NYC_GOID_000025,PrincipalOfficerGivenName,,Shampa,System_NameParseRule,Parsed from: 'Shampa Chanda',MyName_Phase6_MainQARun_PostSchema,name_parse_success
71,2025-06-04T13:24:31.001435,NYC_GOID_000025,PrincipalOfficerFamilyName,,Chanda,System_NameParseRule,Parsed from: 'Shampa Chanda',MyName_Phase6_MainQARun_PostSchema,name_parse_success
72,2025-06-04T13:24:31.001468,NYC_GOID_000026,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_MainQARun_PostSchema,name_parse_review_needed
73,2025-06-04T13:24:31.001495,NYC_GOID_000027,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_MainQARun_PostSchema,name_parse_review_needed
74,2025-06-04T13:24:31.001519,NYC_GOID_000028,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_MainQARun_PostSchema,name_parse_review_needed
75,2025-06-04T13:24:31.001543,NYC_GOID_000029,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_MainQARun_PostSchema,name_parse_review_needed
76,2025-06-04T13:24:31.001567,NYC_GOID_000030,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_MainQARun_PostSchema,name_parse_review_needed
77,2025-06-04T13:24:31.001590,NYC_GOID_000034,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_MainQARun_PostSchema,name_parse_review_needed
78,2025-06-04T13:24:31.001615,NYC_GOID_000035,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_MainQARun_PostSchema,name_parse_review_needed
79,2025-06-04T13:24:31.001638,NYC_GOID_000036,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_MainQARun_PostSchema,name_parse_review_needed
80,2025-06-04T13:24:31.001689,NYC_GOID_000037,PrincipalOfficerFullName,,Lindsay Greene,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_MainQARun_PostSchema,name_parse_success
81,2025-06-04T13:24:31.001744,NYC_GOID_000037,PrincipalOfficerGivenName,,Lindsay,System_NameParseRule,Parsed from: 'Lindsay Greene',MyName_Phase6_MainQARun_PostSchema,name_parse_success
82,2025-06-04T13:24:31.001773,NYC_GOID_000037,PrincipalOfficerFamilyName,,Greene,System_NameParseRule,Parsed from: 'Lindsay Greene',MyName_Phase6_MainQARun_PostSchema,name_parse_success
83,2025-06-04T13:24:31.001831,NYC_GOID_000038,PrincipalOfficerFullName,,Linda E. Johnson,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_MainQARun_PostSchema,name_parse_success
84,2025-06-04T13:24:31.001950,NYC_GOID_000038,PrincipalOfficerGivenName,,Linda,System_NameParseRule,Parsed from: 'Linda E. Johnson',MyName_Phase6_MainQARun_PostSchema,name_parse_success
