ChangeID,timestamp,record_id,column_changed,old_value,new_value,feedback_source,notes,changed_by,RuleAction
31,2025-06-11T14:02:30.267335,NYC_GOID_000029,OpenDatasetsURL,,https://data.cityofnewyork.us/browse?Dataset-Information_Agency=Queens+Borough+President+%28QBP%29,supplemental_edits_v1.csv,"Set OpenDatasetsURL to ""https://data.cityofnewyork.us/browse?Dataset-Information_Agency=Queens+Borough+President+%28QBP%29""",v3_0_pipeline_run,direct_set
32,2025-06-11T14:02:30.267925,NYC_GOID_000030,OpenDatasetsURL,,https://data.cityofnewyork.us/browse?Dataset-Information_Agency=Staten+Island+Borough+President+%28BPSI%29,supplemental_edits_v1.csv,"Set OpenDatasetsURL to ""https://data.cityofnewyork.us/browse?Dataset-Information_Agency=Staten+Island+Borough+President+%28BPSI%29""",v3_0_pipeline_run,direct_set
33,2025-06-11T14:02:30.268394,NYC_GOID_000026,OpenDatasetsURL,,https://data.cityofnewyork.us/browse?Dataset-Information_Agency=Bronx+Borough+President+%28BPBX%29,supplemental_edits_v1.csv,"Set OpenDatasetsURL to ""https://data.cityofnewyork.us/browse?Dataset-Information_Agency=Bronx+Borough+President+%28BPBX%29""",v3_0_pipeline_run,direct_set
34,2025-06-11T14:02:30.268767,NYC_GOID_100009,OpenDatasetsURL,,https://data.cityofnewyork.us/browse?Dataset-Information_Agency=Office+of+the+City+Clerk+%28OCC%29,supplemental_edits_v1.csv,"Set OpenDatasetsURL to ""https://data.cityofnewyork.us/browse?Dataset-Information_Agency=Office+of+the+City+Clerk+%28OCC%29""",v3_0_pipeline_run,direct_set
35,2025-06-11T14:02:30.269141,NYC_GOID_000161,Name,Deputy Mayor of Health and Human Services,Deputy Mayor for Health and Human Services,supplemental_edits_v1.csv,"Set Name to ""Deputy Mayor for Health and Human Services""",v3_0_pipeline_run,direct_set
36,2025-06-11T14:02:30.269535,NYC_GOID_000163,Name,Deputy Mayor of Operations,Deputy Mayor for Operations,supplemental_edits_v1.csv,"Set Name to ""Deputy Mayor for Operations""",v3_0_pipeline_run,direct_set
37,2025-06-11T14:02:30.270176,NYC_GOID_000164,Name,Deputy Mayor of Public Safety,Deputy Mayor for Public Safety,supplemental_edits_v1.csv,"Set Name to ""Deputy Mayor for Public Safety""",v3_0_pipeline_run,direct_set
38,2025-06-11T14:02:30.270887,NYC_GOID_000165,Name,Deputy Mayor of Strategic Initiatives,Deputy Mayor for Strategic Initiatives,supplemental_edits_v1.csv,"Set Name to ""Deputy Mayor for Strategic Initiatives""",v3_0_pipeline_run,direct_set
39,2025-06-11T14:02:30.271307,NYC_GOID_000246,Name,Mayor's Chief of Staff,Deputy Mayor for Administration and Chief of Staff,supplemental_edits_v1.csv,"Set Name to ""Deputy Mayor for Administration and Chief of Staff""",v3_0_pipeline_run,direct_set
40,2025-06-11T14:02:30.271683,NYC_GOID_000000,PrincipalOfficerName,,Joseph Morrisroe,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Joseph Morrisroe""",v3_0_pipeline_run,direct_set
41,2025-06-11T14:02:30.272056,NYC_GOID_000000,PrincipalOfficerTitle,,Deputy Commissioner,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Deputy Commissioner""",v3_0_pipeline_run,direct_set
42,2025-06-11T14:02:30.272637,NYC_GOID_000003,PrincipalOfficerName,,Sideya Sherman,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Sideya Sherman""",v3_0_pipeline_run,direct_set
43,2025-06-11T14:02:30.273934,NYC_GOID_000003,PrincipalOfficerTitle,,Chief Equity Officer and Commissioner,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Chief Equity Officer and Commissioner""",v3_0_pipeline_run,direct_set
44,2025-06-11T14:02:30.274384,NYC_GOID_000007,PrincipalOfficerName,,Lorraine Cortés-Vázquez,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Lorraine Cortés-Vázquez""",v3_0_pipeline_run,direct_set
45,2025-06-11T14:02:30.274780,NYC_GOID_000007,PrincipalOfficerTitle,,Commissioner,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Commissioner""",v3_0_pipeline_run,direct_set
46,2025-06-11T14:02:30.275151,NYC_GOID_000012,PrincipalOfficerName,,Risa Weinstock,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Risa Weinstock""",v3_0_pipeline_run,direct_set
47,2025-06-11T14:02:30.275568,NYC_GOID_000012,PrincipalOfficerTitle,,Chief Executive Officer,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Chief Executive Officer""",v3_0_pipeline_run,direct_set
48,2025-06-11T14:02:30.276011,NYC_GOID_000015,PrincipalOfficerName,,Melva M. Miller,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Melva M. Miller""",v3_0_pipeline_run,direct_set
49,2025-06-11T14:02:30.276481,NYC_GOID_000015,PrincipalOfficerTitle,,Chief Executive Officer,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Chief Executive Officer""",v3_0_pipeline_run,direct_set
50,2025-06-11T14:02:30.276833,NYC_GOID_000017,PrincipalOfficerName,,Tobi Jaiyesimi,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Tobi Jaiyesimi""",v3_0_pipeline_run,direct_set
51,2025-06-11T14:02:30.277186,NYC_GOID_000017,PrincipalOfficerTitle,,Executive Director and Atlantic Yards Project Director,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Executive Director and Atlantic Yards Project Director""",v3_0_pipeline_run,direct_set
52,2025-06-11T14:02:30.277528,NYC_GOID_000024,PrincipalOfficerName,,Michelle Morse,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Michelle Morse""",v3_0_pipeline_run,direct_set
53,2025-06-11T14:02:30.277874,NYC_GOID_000024,PrincipalOfficerTitle,,Acting Health Commissioner,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Acting Health Commissioner""",v3_0_pipeline_run,direct_set
54,2025-06-11T14:02:30.278215,NYC_GOID_000026,PrincipalOfficerName,,Vanessa L. Gibson,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Vanessa L. Gibson""",v3_0_pipeline_run,direct_set
55,2025-06-11T14:02:30.278547,NYC_GOID_000026,PrincipalOfficerTitle,,Bronx Borough President,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Bronx Borough President""",v3_0_pipeline_run,direct_set
56,2025-06-11T14:02:30.278880,NYC_GOID_000027,PrincipalOfficerName,,Antonio Reynoso,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Antonio Reynoso""",v3_0_pipeline_run,direct_set
57,2025-06-11T14:02:30.279218,NYC_GOID_000027,PrincipalOfficerTitle,,Brooklyn Borough President,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Brooklyn Borough President""",v3_0_pipeline_run,direct_set
58,2025-06-11T14:02:30.279551,NYC_GOID_000028,PrincipalOfficerName,,Mark D. Levine,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Mark D. Levine""",v3_0_pipeline_run,direct_set
59,2025-06-11T14:02:30.279894,NYC_GOID_000028,PrincipalOfficerTitle,,Manhattan Borough President,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Manhattan Borough President""",v3_0_pipeline_run,direct_set
60,2025-06-11T14:02:30.280234,NYC_GOID_000029,PrincipalOfficerName,,Donovan J. Richards Jr.,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Donovan J. Richards Jr.""",v3_0_pipeline_run,direct_set
61,2025-06-11T14:02:30.280600,NYC_GOID_000029,PrincipalOfficerTitle,,Queens Borough President,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Queens Borough President""",v3_0_pipeline_run,direct_set
62,2025-06-11T14:02:30.280933,NYC_GOID_000030,PrincipalOfficerName,,Vito J. Fossella,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Vito J. Fossella""",v3_0_pipeline_run,direct_set
63,2025-06-11T14:02:30.281263,NYC_GOID_000030,PrincipalOfficerTitle,,Staten Island Borough President,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Staten Island Borough President""",v3_0_pipeline_run,direct_set
64,2025-06-11T14:02:30.281596,NYC_GOID_000034,PrincipalOfficerName,,Eric Landau,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Eric Landau""",v3_0_pipeline_run,direct_set
65,2025-06-11T14:02:30.281932,NYC_GOID_000034,PrincipalOfficerTitle,,President,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""President""",v3_0_pipeline_run,direct_set
66,2025-06-11T14:02:30.282265,NYC_GOID_000043,PrincipalOfficerName,,Tremaine Wright,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Tremaine Wright""",v3_0_pipeline_run,direct_set
67,2025-06-11T14:02:30.282604,NYC_GOID_000043,PrincipalOfficerTitle,,Chair,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Chair""",v3_0_pipeline_run,direct_set
68,2025-06-11T14:02:30.282936,NYC_GOID_000045,PrincipalOfficerName,,Jason Merwin,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Jason Merwin""",v3_0_pipeline_run,direct_set
69,2025-06-11T14:02:30.283269,NYC_GOID_000045,PrincipalOfficerTitle,,Executive Director,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Executive Director""",v3_0_pipeline_run,direct_set
70,2025-06-11T14:02:30.283599,NYC_GOID_000048,PrincipalOfficerName,,Elizabeth W. Smith,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Elizabeth W. Smith""",v3_0_pipeline_run,direct_set
71,2025-06-11T14:02:30.283933,NYC_GOID_000048,PrincipalOfficerTitle,,President & CEO,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""President & CEO""",v3_0_pipeline_run,direct_set
72,2025-06-11T14:02:30.284377,NYC_GOID_000059,PrincipalOfficerName,,Sean Decatur,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Sean Decatur""",v3_0_pipeline_run,direct_set
73,2025-06-11T14:02:30.284817,NYC_GOID_000059,PrincipalOfficerTitle,,President,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""President""",v3_0_pipeline_run,direct_set
74,2025-06-11T14:02:30.285309,NYC_GOID_000065,PrincipalOfficerName,,Anne Pasternak,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Anne Pasternak""",v3_0_pipeline_run,direct_set
75,2025-06-11T14:02:30.286258,NYC_GOID_000065,PrincipalOfficerTitle,,Shelby White and Leon Levy Director,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Shelby White and Leon Levy Director""",v3_0_pipeline_run,direct_set
76,2025-06-11T14:02:30.286712,NYC_GOID_000066,PrincipalOfficerName,,Sir Clive Gillinson,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Sir Clive Gillinson""",v3_0_pipeline_run,direct_set
77,2025-06-11T14:02:30.287091,NYC_GOID_000066,PrincipalOfficerTitle,,Executive and Artistic Director,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Executive and Artistic Director""",v3_0_pipeline_run,direct_set
78,2025-06-11T14:02:30.287872,NYC_GOID_000069,PrincipalOfficerName,,Ellen Keane,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Ellen Keane""",v3_0_pipeline_run,direct_set
79,2025-06-11T14:02:30.288345,NYC_GOID_000069,PrincipalOfficerTitle,,Executive and Artistic Director,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Executive and Artistic Director""",v3_0_pipeline_run,direct_set
80,2025-06-11T14:02:30.288983,NYC_GOID_000070,PrincipalOfficerName,,Wynton Marsalis,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Wynton Marsalis""",v3_0_pipeline_run,direct_set
81,2025-06-11T14:02:30.289393,NYC_GOID_000070,PrincipalOfficerTitle,,Managing and Artistic Director,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Managing and Artistic Director""",v3_0_pipeline_run,direct_set
82,2025-06-11T14:02:30.289755,NYC_GOID_000071,PrincipalOfficerName,,Lear deBessonet,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Lear deBessonet""",v3_0_pipeline_run,direct_set
83,2025-06-11T14:02:30.290114,NYC_GOID_000071,PrincipalOfficerTitle,,Artistic Director (incoming),supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Artistic Director (incoming)""",v3_0_pipeline_run,direct_set
84,2025-06-11T14:02:30.290487,NYC_GOID_000072,PrincipalOfficerName,,Max Hollein,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Max Hollein""",v3_0_pipeline_run,direct_set
85,2025-06-11T14:02:30.290867,NYC_GOID_000072,PrincipalOfficerTitle,,Marina Kellen French Director and CEO,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Marina Kellen French Director and CEO""",v3_0_pipeline_run,direct_set
86,2025-06-11T14:02:30.291218,NYC_GOID_000075,PrincipalOfficerName,,Glenn D. Lowry,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Glenn D. Lowry""",v3_0_pipeline_run,direct_set
87,2025-06-11T14:02:30.291712,NYC_GOID_000075,PrincipalOfficerTitle,,David Rockefeller Director,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""David Rockefeller Director""",v3_0_pipeline_run,direct_set
88,2025-06-11T14:02:30.292117,NYC_GOID_000077,PrincipalOfficerName,,Jennifer Bernstein,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Jennifer Bernstein""",v3_0_pipeline_run,direct_set
89,2025-06-11T14:02:30.292490,NYC_GOID_000077,PrincipalOfficerTitle,,President and CEO,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""President and CEO""",v3_0_pipeline_run,direct_set
90,2025-06-11T14:02:30.293142,NYC_GOID_000078,PrincipalOfficerName,,Jonathan Stafford,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Jonathan Stafford""",v3_0_pipeline_run,direct_set
91,2025-06-11T14:02:30.293527,NYC_GOID_000078,PrincipalOfficerTitle,,Artistic Director,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Artistic Director""",v3_0_pipeline_run,direct_set
92,2025-06-11T14:02:30.293887,NYC_GOID_000082,PrincipalOfficerName,,Oskar Eustis,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Oskar Eustis""",v3_0_pipeline_run,direct_set
93,2025-06-11T14:02:30.294239,NYC_GOID_000082,PrincipalOfficerTitle,,Artistic Director,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Artistic Director""",v3_0_pipeline_run,direct_set
94,2025-06-11T14:02:30.294590,NYC_GOID_000091,PrincipalOfficerName,,Thelma Golden,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Thelma Golden""",v3_0_pipeline_run,direct_set
95,2025-06-11T14:02:30.294940,NYC_GOID_000091,PrincipalOfficerTitle,,Ford Foundation Director and Chief Curator,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Ford Foundation Director and Chief Curator""",v3_0_pipeline_run,direct_set
96,2025-06-11T14:02:30.295279,NYC_GOID_000094,PrincipalOfficerName,,Adam F. Falk,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Adam F. Falk""",v3_0_pipeline_run,direct_set
97,2025-06-11T14:02:30.295614,NYC_GOID_000094,PrincipalOfficerTitle,,President and CEO,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""President and CEO""",v3_0_pipeline_run,direct_set
98,2025-06-11T14:02:30.295948,NYC_GOID_000098,PrincipalOfficerName,,Dan Garodnick,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Dan Garodnick""",v3_0_pipeline_run,direct_set
99,2025-06-11T14:02:30.296282,NYC_GOID_000098,PrincipalOfficerTitle,,Chair and Director,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Chair and Director""",v3_0_pipeline_run,direct_set
100,2025-06-11T14:02:30.296630,NYC_GOID_000112,PrincipalOfficerName,,Jumaane Williams,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Jumaane Williams""",v3_0_pipeline_run,direct_set
101,2025-06-11T14:02:30.296970,NYC_GOID_000112,PrincipalOfficerTitle,,Public Advocate (Chair ex officio),supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""Public Advocate (Chair ex officio)""",v3_0_pipeline_run,direct_set
102,2025-06-11T14:02:30.297401,NYC_GOID_000169,PrincipalOfficerName,,Eric Gonzalez,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Eric Gonzalez""",v3_0_pipeline_run,direct_set
103,2025-06-11T14:02:30.297887,NYC_GOID_000169,PrincipalOfficerTitle,,District Attorney,supplemental_edits_v1.csv,"Set PrincipalOfficerTitle to ""District Attorney""",v3_0_pipeline_run,direct_set
104,2025-06-11T14:02:30.298316,NYC_GOID_000170,PrincipalOfficerName,,Alvin Bragg Jr.,supplemental_edits_v1.csv,"Set PrincipalOfficerName to ""Alvin Bragg Jr.""",v3_0_pipeline_run,direct_set
